row,status,diff_percentage,changed_percentage,url1,url2
175,success,0.9866202049696136,1.7228330776253546,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28213335/92904dad-6635-4750-8039-62f6bc2b3d18/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28213335/92904dad-6635-4750-8039-62f6bc2b3d18/v2_000.png?size=1280
176,success,0.939000957909285,1.5505222793078868,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28213335/92904dad-6635-4750-8039-62f6bc2b3d18/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28213335/92904dad-6635-4750-8039-62f6bc2b3d18/v2_001.png?size=1280
177,success,3.6637318430256403,7.644556522077309,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28255674/3ec4141a-cf6d-413d-b8b3-0f83e50e974d/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28255674/3ec4141a-cf6d-413d-b8b3-0f83e50e974d/v2_000.png?size=1280
178,success,3.66383027350499,7.644556522077309,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28255674/3ec4141a-cf6d-413d-b8b3-0f83e50e974d/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28255674/3ec4141a-cf6d-413d-b8b3-0f83e50e974d/v2_001.png?size=1280
179,success,1.781102269772351,3.4661887509948683,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28200594/1ab3e57f-466b-4997-b350-2cde3b94e8b6/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28200594/1ab3e57f-466b-4997-b350-2cde3b94e8b6/v2_000.png?size=1280
180,success,1.8886245641568318,4.654318600858977,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28200594/1ab3e57f-466b-4997-b350-2cde3b94e8b6/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28200594/1ab3e57f-466b-4997-b350-2cde3b94e8b6/v2_001.png?size=1280
181,success,1.1105692303759935,3.851851851851852,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28246837/58c873c9-9590-4374-b17a-8bffda2f51b4/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28246837/58c873c9-9590-4374-b17a-8bffda2f51b4/v2_000.png?size=1280
182,success,1.7919872017513394,10.029905682079596,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28246837/58c873c9-9590-4374-b17a-8bffda2f51b4/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28246837/58c873c9-9590-4374-b17a-8bffda2f51b4/v2_001.png?size=1280
183,success,0.04141387056850256,0.3112588168040811,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28280941/970742c5-0443-4fa4-9d09-a0f7ec187652/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28280941/970742c5-0443-4fa4-9d09-a0f7ec187652/v2_000.png?size=1280
184,success,0.04961500027580444,0.4326921424619118,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28280941/970742c5-0443-4fa4-9d09-a0f7ec187652/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28280941/970742c5-0443-4fa4-9d09-a0f7ec187652/v2_001.png?size=1280
